Timestamp,take_calculus,c_result,c_addmath_gred,c_learning_style,c_how_preparation,c_focus_math,c_difficulty_math,n_hours_studying,n_days_preparation,n_hours_sleep,c_gender,c_on_off_campus,c_place_studying,c_extracurricular,c_internet_interruption,n_add_materials,n_hours_exercising,n_hours_socmed,n_distance,n_housemate,n_meals,n_devices
12/16/2024 21:40:31,Yes / Ya,Fail / Gagal,C,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,1,4,3,2,3,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,2,1,5,4,6,1,2
12/16/2024 21:40:31,Yes / Ya,Fail / Gagal,C,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,1,4,3,2,3,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,2,1,5,4,6,1,2
12/16/2024 21:40:31,Yes / Ya,Fail / Gagal,C,"Auditory / Pendengaran (e.g., recording)",Self-study / Belajar sendiri,1,4,3,2,3,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,2,1,5,4,6,1,2
12/16/2024 21:40:31,Yes / Ya,Fail / Gagal,C,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,1,4,3,2,3,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,2,1,5,4,6,1,2
12/16/2024 21:40:31,Yes / Ya,Fail / Gagal,C,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,1,4,3,2,3,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,2,1,5,4,6,1,2
12/16/2024 21:40:31,Yes / Ya,Fail / Gagal,C,"Visual (e.g., picture)",Self-study / Belajar sendiri,1,4,3,2,3,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,2,1,5,4,6,1,2
12/16/2024 21:40:32,Yes / Ya,Fail / Gagal,C,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,1,4,3,2,3,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,2,1,5,4,6,1,2
12/16/2024 21:40:32,Yes / Ya,Fail / Gagal,C,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,1,4,3,2,3,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,2,1,5,4,6,1,2
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,2,5,2,1,4,Male / Lelaki,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,"Auditory / Pendengaran (e.g., recording)",Self-study / Belajar sendiri,2,5,2,1,4,Male / Lelaki,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,Reading & Writting / Membaca & Menulis,Tutoring / Tuisyen,2,5,2,1,4,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,"Auditory / Pendengaran (e.g., recording)",Group Study / Belajar berkumpulan,2,5,2,1,4,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,"Visual (e.g., picture)",Tutoring / Tuisyen,2,5,2,1,4,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Tutoring / Tuisyen,2,5,2,1,4,Female / Perempuan,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,"Visual (e.g., picture)",Online Courses / Kursus dalam talian,2,5,2,1,4,Female / Perempuan,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,2,5,2,1,4,Female / Perempuan,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,"Auditory / Pendengaran (e.g., recording)",Tutoring / Tuisyen,2,5,2,1,4,Female / Perempuan,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,"Auditory / Pendengaran (e.g., recording)",Online Courses / Kursus dalam talian,2,5,2,1,4,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,"Visual (e.g., picture)",Tutoring / Tuisyen,2,5,2,1,4,Male / Lelaki,On-campus / Dalam kampus,At cafes or other public spaces / Kafe atau tempat umum lain,Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Tutoring / Tuisyen,2,5,2,1,4,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,"Visual (e.g., picture)",Tutoring / Tuisyen,2,5,2,1,4,Male / Lelaki,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,2,5,2,1,4,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,"Auditory / Pendengaran (e.g., recording)",Tutoring / Tuisyen,2,5,2,1,4,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,"Auditory / Pendengaran (e.g., recording)",Group Study / Belajar berkumpulan,2,5,2,1,4,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,2,5,2,1,4,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,"Visual (e.g., picture)",Self-study / Belajar sendiri,2,5,2,1,4,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:15,Yes / Ya,Fail / Gagal,D,"Auditory / Pendengaran (e.g., recording)",Tutoring / Tuisyen,2,5,2,1,4,Male / Lelaki,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:15,Yes / Ya,Fail / Gagal,D,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Online Courses / Kursus dalam talian,2,5,2,1,4,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:15,Yes / Ya,Fail / Gagal,D,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,2,5,2,1,4,Male / Lelaki,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:15,Yes / Ya,Fail / Gagal,D,"Auditory / Pendengaran (e.g., recording)",Self-study / Belajar sendiri,2,5,2,1,4,Female / Perempuan,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:15,Yes / Ya,Fail / Gagal,D,"Visual (e.g., picture)",Tutoring / Tuisyen,2,5,2,1,4,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:14,Yes / Ya,Fail / Gagal,D,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,2,5,2,1,4,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:15,Yes / Ya,Fail / Gagal,D,"Auditory / Pendengaran (e.g., recording)",Group Study / Belajar berkumpulan,2,5,2,1,4,Female / Perempuan,On-campus / Dalam kampus,At cafes or other public spaces / Kafe atau tempat umum lain,Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:15,Yes / Ya,Fail / Gagal,D,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Online Courses / Kursus dalam talian,2,5,2,1,4,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:15,Yes / Ya,Fail / Gagal,D,"Auditory / Pendengaran (e.g., recording)",Group Study / Belajar berkumpulan,2,5,2,1,4,Female / Perempuan,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:15,Yes / Ya,Fail / Gagal,D,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,2,5,2,1,4,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:15,Yes / Ya,Fail / Gagal,D,"Auditory / Pendengaran (e.g., recording)",Tutoring / Tuisyen,2,5,2,1,4,Male / Lelaki,Off-campus / Luar kampus,At cafes or other public spaces / Kafe atau tempat umum lain,Yes / Ya,4,1,2,4,3,7,2,1
12/16/2024 21:41:15,Yes / Ya,Fail / Gagal,D,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,2,5,2,1,4,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,4,1,2,4,3,7,2,1
12/18/2024 20:31:34,Yes / Ya,Pass / Lulus,B+,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,3,3,5,5,6,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,1,3,5,6,1,6,3,2
12/18/2024 20:32:24,Yes / Ya,Pass / Lulus,B-,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,2,4,5,4,7,Female / Perempuan,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,2,6,5,3,6,2,3
12/18/2024 20:33:53,Yes / Ya,Fail / Gagal,C+,"Auditory / Pendengaran (e.g., recording)",Self-study / Belajar sendiri,2,4,3,2,7,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,1,2,3,6,1,6,3,3
12/18/2024 20:34:53,Yes / Ya,Pass / Lulus,E,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,1,4,3,1,6,Female / Perempuan,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,1,2,4,6,3,5,2,3
12/18/2024 20:35:54,Yes / Ya,Pass / Lulus,E,"Visual (e.g., picture)",Self-study / Belajar sendiri,2,5,3,4,6,Male / Lelaki,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,3,2,6,6,6,9,2,3
12/18/2024 20:36:48,Yes / Ya,Fail / Gagal,B-,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,2,4,5,4,6,Male / Lelaki,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,1,3,5,6,10,9,3,2
12/18/2024 20:37:39,Yes / Ya,Fail / Gagal,A-,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,4,4,5,7,8,Male / Lelaki,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,1,4,3,5,7,6,3,3
12/18/2024 20:38:29,Yes / Ya,Pass / Lulus,B-,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,3,3,5,5,7,Female / Perempuan,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,1,4,5,5,1,6,3,2
12/18/2024 20:38:47,Yes / Ya,Pass / Lulus,G,"Auditory / Pendengaran (e.g., recording)",Self-study / Belajar sendiri,2,2,5,4,4,Male / Lelaki,Off-campus / Luar kampus,At cafes or other public spaces / Kafe atau tempat umum lain,No / Tidak,3,1,2,6,3,5,1,2
12/18/2024 20:38:48,Yes / Ya,Pass / Lulus,E,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,2,2,6,3,5,Female / Perempuan,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,3,1,2,5,10,4,1,2
12/18/2024 20:39:23,Yes / Ya,Pass / Lulus,A+,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,4,1,6,10,8,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,1,4,5,5,1,6,3,3
12/18/2024 20:40:02,Yes / Ya,Pass / Lulus,B+,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,3,2,3,7,8,Male / Lelaki,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,1,3,4,5,7,8,3,2
12/18/2024 20:41:18,Yes / Ya,Fail / Gagal,Not Taken / Tidak Ambil,"Auditory / Pendengaran (e.g., recording)",Self-study / Belajar sendiri,2,5,2,5,6,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,3,1,2,8,3,6,4,2
12/18/2024 20:42:02,Yes / Ya,Pass / Lulus,Not Taken / Tidak Ambil,"Auditory / Pendengaran (e.g., recording)",Tutoring / Tuisyen,1,3,3,2,5,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,1,3,7,8,8,1,1
12/18/2024 20:42:02,Yes / Ya,Pass / Lulus,TH / Tidak Hadir,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Online Courses / Kursus dalam talian,1,3,2,4,3,Male / Lelaki,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,4,2,3,6,5,6,2,1
12/18/2024 20:44:03,Yes / Ya,Pass / Lulus,A-,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,4,2,5,8,7,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,1,3,4,5,2,8,3,3
12/18/2024 20:45:29,Yes / Ya,Fail / Gagal,A-,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,2,3,6,6,7,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,1,3,5,3,2,4,5,3
12/18/2024 20:46:13,Yes / Ya,Fail / Gagal,B-,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,2,3,6,5,8,Male / Lelaki,On-campus / Dalam kampus,At cafes or other public spaces / Kafe atau tempat umum lain,No / Tidak,1,4,6,4,3,7,3,2
12/18/2024 20:46:35,Yes / Ya,Pass / Lulus,A+,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,4,1,5,10,8,Female / Perempuan,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,3,3,5,5,6,3,4
12/18/2024 20:47:34,Yes / Ya,Fail / Gagal,E,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,2,4,2,5,5,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,3,2,1,7,2,8,3,2
12/18/2024 20:48:53,Yes / Ya,Pass / Lulus,G,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,4,3,5,10,8,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,1,3,3,5,2,6,3,3
12/18/2024 20:49:33,Yes / Ya,Fail / Gagal,B,"Auditory / Pendengaran (e.g., recording)",Online Courses / Kursus dalam talian,4,4,6,4,7,Female / Perempuan,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,1,4,5,3,8,4,3,2
12/18/2024 20:49:33,Yes / Ya,Fail / Gagal,B+,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,4,3,7,5,7,Male / Lelaki,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,2,3,5,4,4,5,4,2
12/18/2024 20:50:32,Yes / Ya,Fail / Gagal,B,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,2,5,2,5,5,Male / Lelaki,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,2,2,3,7,5,8,3,2
12/18/2024 20:52:32,Yes / Ya,Pass / Lulus,B-,"Visual (e.g., picture)",Self-study / Belajar sendiri,2,3,7,10,6,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,2,3,2,7,7,6,2,3
12/18/2024 20:53:05,Yes / Ya,Pass / Lulus,A-,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,4,3,4,9,7,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,2,3,8,3,6,3,3
12/18/2024 20:53:58,Yes / Ya,Pass / Lulus,A-,"Visual (e.g., picture)",Online Courses / Kursus dalam talian,3,2,8,6,7,Female / Perempuan,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,2,3,1,6,7,9,2,1
12/18/2024 20:55:13,Yes / Ya,Pass / Lulus,B-,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,3,3,4,5,6,Female / Perempuan,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,1,2,4,7,1,6,3,2
12/18/2024 20:55:22,Yes / Ya,Pass / Lulus,C+,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,2,5,6,6,6,Male / Lelaki,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,3,3,2,6,14,5,3,2
12/18/2024 20:56:01,Yes / Ya,Fail / Gagal,B+,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,3,2,5,6,7,Female / Perempuan,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,1,4,2,5,1,5,3,4
12/18/2024 20:56:50,Yes / Ya,Fail / Gagal,A,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,4,1,7,7,7,Female / Perempuan,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,1,4,2,5,5,9,3,4
12/18/2024 20:57:38,Yes / Ya,Pass / Lulus,G,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,4,5,3,3,6,Male / Lelaki,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,2,2,6,6,4,9,3,2
12/18/2024 20:58:55,Yes / Ya,Fail / Gagal,A+,"Auditory / Pendengaran (e.g., recording)",Self-study / Belajar sendiri,4,1,6,8,7,Male / Lelaki,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,2,4,4,6,3,7,3,3
12/18/2024 21:00:53,Yes / Ya,Pass / Lulus,A,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,4,2,8,7,9,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,2,3,1,7,5,6,3,3
12/18/2024 21:02:03,Yes / Ya,Fail / Gagal,A+,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,1,5,4,7,5,Male / Lelaki,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,2,2,2,8,6,8,3,2
12/18/2024 21:02:15,Yes / Ya,Fail / Gagal,B+,"Auditory / Pendengaran (e.g., recording)",Online Courses / Kursus dalam talian,1,4,6,5,6,Male / Lelaki,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,4,2,1,4,12,7,2,3
12/18/2024 21:03:34,Yes / Ya,Fail / Gagal,B-,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,1,5,5,5,5,Female / Perempuan,On-campus / Dalam kampus,At cafes or other public spaces / Kafe atau tempat umum lain,Yes / Ya,4,3,2,6,7,6,3,1
12/18/2024 21:03:48,Yes / Ya,Fail / Gagal,Not Taken / Tidak Ambil,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,2,5,2,5,5,Male / Lelaki,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,2,2,1,8,6,8,3,2
12/18/2024 21:04:48,Yes / Ya,Fail / Gagal,Not Taken / Tidak Ambil,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,2,3,4,3,5,Male / Lelaki,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,3,2,2,8,9,6,2,2
12/18/2024 21:04:50,Yes / Ya,Fail / Gagal,A,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,2,5,3,5,6,Male / Lelaki,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,2,1,9,4,6,2,3
12/19/2024 10:34:37,Yes / Ya,Fail / Gagal,C,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,2,4,1,2,4,Male / Lelaki,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,3,1,1,5,4,8,2,4
12/19/2024 10:40:21,Yes / Ya,Fail / Gagal,D,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,2,4,1,2,5,Male / Lelaki,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,3,1,1,5,5,6,2,3
12/19/2024 10:43:11,Yes / Ya,Fail / Gagal,E,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,1,5,1,2,5,Male / Lelaki,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,4,1,1,8,10,10,2,3
12/20/2024 21:10:07,Yes / Ya,Pass / Lulus,Not Taken / Tidak Ambil,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,4,4,6,20,6,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,3,4,4,8,15,2,2,3
12/20/2024 21:12:25,Yes / Ya,Pass / Lulus,E,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,4,2,9,4,7,Male / Lelaki,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,1,5,10,1,12,1,3,3
12/20/2024 21:16:25,Yes / Ya,Pass / Lulus,C,"Auditory / Pendengaran (e.g., recording)",Self-study / Belajar sendiri,3,4,2,4,6,Female / Perempuan,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,1,2,2,12,1,8,2,3
12/20/2024 21:30:11,No / Tidak,,,,,,,,,,,,,,,,,,,,,
12/20/2024 21:32:29,Yes / Ya,Pass / Lulus,C+,Reading & Writting / Membaca & Menulis,Tutoring / Tuisyen,3,5,6,20,5,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,3,10,2,5,1,4,4,3
12/20/2024 21:45:31,No / Tidak,,,,,,,,,,,,,,,,,,,,,
12/20/2024 21:46:59,No / Tidak,,,,,,,,,,,,,,,,,,,,,
12/20/2024 21:47:59,Yes / Ya,Fail / Gagal,Not Taken / Tidak Ambil,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,2,3,0,3,6,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,4,3,0,1,11,2,3,2
12/20/2024 21:49:01,No / Tidak,,,,,,,,,,,,,,,,,,,,,
12/20/2024 22:06:55,Yes / Ya,Pass / Lulus,B+,"Visual (e.g., picture)",Self-study / Belajar sendiri,4,3,1,7,7,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,1,3,1,5,0.5,4,3,3
12/20/2024 22:09:24,Yes / Ya,Pass / Lulus,C,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,3,3,4,7,6,Female / Perempuan,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,2,3,5,4,4,2,2,3
12/20/2024 23:59:38,Yes / Ya,Pass / Lulus,C,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,4,3,5,2,8,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,3,2,2,7,1,6,3,3
